ts,ifHCInOctets_rate,ifHCOutOctets_rate,ifInErrors_rate,ifOutErrors_rate,ifInDiscards_rate,ifOutDiscards_rate,ifHCInUcastPkts_rate,ifHCOutUcastPkts_rate,ifHCInOctets,ifHCOutOctets,ifInErrors,ifOutErrors,ifInDiscards,ifOutDiscards,ifHCInUcastPkts,ifHCOutUcastPkts
1749066662495307,0.0039347914434102625,0.059035379951130895,0.0,0.0,3.9926009784101597e-7,0.0,0.000037813258433026225,0.00004119033342726482,922886959,3675221727,0,0,225744,0,4470249,2576661
1749066722609061,0.004147154077251605,0.07088980002812667,0.0,0.0,3.826079469267549e-7,0.0,0.00004301844133706905,0.00004937306028167863,923136260,3679483179,0,0,225767,0,4472835,2579629
1749066782720125,0.003635287507138453,0.06187103924828215,0.0,0.0,3.8262506882260476e-7,0.0,0.00003884476242177314,0.000043037002306264285,923354781,3683202313,0,0,225790,0,4475170,2582216
1749066842804626,0.004119198726473571,0.06439550858548364,0.0,0.0,3.9943745226410387e-7,0.0,0.00004087576594835996,0.00004490342692535634,923602281,3687071485,0,0,225814,0,4477626,2584914
1749066902911293,0.003955867325000736,0.06445235101789956,0.0,0.0,3.8265305910241203e-7,0.0,0.000041609360905005765,0.000044653948288298866,923840055,3690945501,0,0,225837,0,4480127,2587598
1749066963021532,0.003897622167165231,0.06475257900738009,0.0,0.0,3.992664211499808e-7,0.0,0.00003987673381235433,0.00004528346659876032,924074342,3694837794,0,0,225861,0,4482524,2590320
1749067026202095,0.003926761463015137,0.06078225355478393,0.0,0.0,3.956913141150705e-7,0.0,0.000039094301834568965,0.000042544730093652376,924322437,3698678051,0,0,225886,0,4484994,2593008
1749067086416295,0.0037603588522308693,0.06435561711357121,0.0,0.0,3.9857707982502465e-7,0.0,0.00004007360390074102,0.00004474027721035902,924548864,3702553173,0,0,225910,0,4487407,2595702
1749067146629603,0.0040051943334520005,0.06853654344983007,0.0,0.0,3.819753599984907e-7,0.0,0.00004210032772157278,0.00004791299624328894,924790030,3706679985,0,0,225933,0,4489942,2598587
1749067206739406,0.003900511868255499,0.06874617439687833,0.0,0.0,3.992693171860836e-7,0.0,0.00004187336963989052,0.00004787904561923119,925024489,3710812304,0,0,225957,0,4492459,2601465
1749067266954628,0.003622638807177361,0.05593750032176249,0.0,0.0,3.985703149944378e-7,0.0,0.00003724971735552183,0.00003912631925528731,925242627,3714180593,0,0,225981,0,4494702,2603821
1749067327067027,0.004444540634620155,0.06405191048854995,0.0,0.0,3.9925207443476013e-7,0.0,0.00004135586071020057,0.00004481604535530182,925509799,3718030907,0,0,226005,0,4497188,2606515
1749067387177666,0.003931200931003245,0.06663585792192293,0.0,0.0,3.992637642730765e-7,0.0,0.00004265467881650701,0.00004638114061638906,925746106,3722036431,0,0,226029,0,4499752,2609303
1749067447287889,0.0037951947042352513,0.06368690397305629,0.0,0.0,3.9926652742579245e-7,0.0,0.000039743655584175754,0.00004433522064957237,925974236,3725864665,0,0,226053,0,4502141,2611968
1749067507490303,0.003852901978316019,0.06420132920251337,0.0,0.0,3.9865511040803117e-7,0.0,0.000041194361408829884,0.000044715814884100825,926206190,3729729740,0,0,226077,0,4504621,2614660
1749067567601116,0.004147207258700694,0.060643565077051945,0.0,0.0,3.8262666652004854e-7,0.0,0.0000420223895491149,0.00004230520056349928,926455482,3733375074,0,0,226100,0,4507147,2617203
1749067627711718,0.003936210786909105,0.06530643296502005,0.0,0.0,3.9926401003270604e-7,0.0,0.00004097446902960646,0.000045632549146654696,926692090,3737300683,0,0,226124,0,4509610,2619946
1749067687825159,0.003846028378245724,0.06905626979496982,0.0,0.0,3.9924515384171736e-7,0.0,0.00004108898041621008,0.000047975959319979703,926923288,3741451893,0,0,226148,0,4512080,2622830
1749067747916612,0.004280775171137899,0.0632043295741243,0.0,0.0,3.9939124121362153e-7,0.0,0.000042485243284098986,0.000044132732154105176,927180526,3745249933,0,0,226172,0,4514633,2625482
1749067808025483,0.003917824375706541,0.06417784822476535,0.0,0.0,3.660025489415697e-7,0.0,0.00004104219491994784,0.00004455249209388744,927416022,3749107591,0,0,226194,0,4517100,2628160
1749067868231676,0.0036812492030512543,0.05663111766591852,0.0,0.0,3.986300877718676e-7,0.0,0.00003830170760008028,0.000039564036211357856,927637656,3752517135,0,0,226218,0,4519406,2630542
1749067928341648,0.004189038717236468,0.07071951389363482,0.0,0.0,3.9926819463499335e-7,0.0,0.00004100817082396911,0.00004932625821219814,927889459,3756768083,0,0,226242,0,4521871,2633507
1749067988452356,0.004167177668245065,0.07379320835815142,0.0,0.0,3.992633059653864e-7,0.0,0.00004436813487540356,0.00005153823841169863,928139951,3761203845,0,0,226266,0,4524538,2636605
1749068048663335,0.004126888552999612,0.06970946278750924,0.0,0.0,4.3181493527949446e-7,0.0,0.00004266663725896236,0.00004859578848568465,928388435,3765401120,0,0,226292,0,4527107,2639531
1749068108775294,0.004001283671357309,0.07597584700242425,0.0,0.0,3.9925499683016486e-7,0.0,0.000042703649035959716,0.00005311755020327985,928628960,3769968177,0,0,226316,0,4529674,2642724
1749068174926620,0.0021937277568706633,0.02556783215501984,0.0,0.0,3.930382287423838e-7,0.0,0.00001993913168120016,0.000017732070858262162,928774078,3771659523,0,0,226342,0,4530993,2643897
1749068235140226,0.0016527493802646531,4.052240286024391e-6,0.0,0.0,3.9858101174010406e-7,0.0,5.7794246702315085e-6,1.660754215583767e-8,928873596,3771659767,0,0,226366,0,4531341,2643898
